ID,timeStamp,x,y,pressure,areaCover,pointerCount,actionCode,screenOrientationStr,azimuth,pitch,poll,gx,gy,gz,sx,sy,sz,label
2138,11263708,1052.667847,667.3154297,0.43921572,4.129032135,1,2,landscape,178.1451416,0.702197313,3.213298082,0.55305481,-0.110137939,9.648651123,-0.00151062,0.001464844,-0.001068115,1
2139,11263741,998.2577515,666.3761597,0.43921572,4.129032135,1,2,landscape,178.1456909,0.705131829,3.213565588,0.52911377,-0.12210083,9.627090454,-0.00151062,0.002532959,0.001068115,1
2140,11263808,908.0903931,667.3154297,0.43921572,4.129032135,1,2,landscape,178.1418457,0.719460368,3.211570978,0.536300659,-0.14604187,9.557662964,0.004867554,0.003601074,0,1
2141,11263875,852.0797729,668.8933716,0.43921572,4.129032135,1,2,landscape,178.1326904,0.72399646,3.206936836,0.545883179,-0.15562439,9.564849854,-0.00151062,0.000396729,-0.001068115,1
2142,11263941,818.8703613,670.3126831,0.43921572,4.129032135,1,2,landscape,178.1085205,0.720031023,3.194744587,0.52671814,-0.09815979,9.643859863,0.003814697,0.004669189,-0.00213623,1
2143,11264008,795.5772705,667.9115601,0.43921572,4.129032135,1,2,landscape,178.065918,0.723763824,3.173269033,0.509963989,-0.13168335,9.617523193,0.003814697,0.002532959,0.00213623,1
2144,11264091,770.9694214,655.3265381,0.43921572,4.129032135,1,2,landscape,178.0487671,0.738954008,3.164505482,0.55305481,-0.04548645,9.651031494,-0.005783081,0.007858276,-0.00213623,1
2145,11264158,753.4545898,635.0393677,0.43921572,4.129032135,1,2,landscape,177.8508301,0.829601943,3.0170784,0.514755249,-0.15322876,9.540908813,-0.004714966,0.016387939,0.00213623,1
2146,11264225,743.7017212,615.4525757,0.43921572,4.129032135,1,2,landscape,177.8475952,0.84930253,3.017512798,0.488418579,-0.15322876,9.665405273,0.002746582,0.004669189,-0.00213623,1
2147,11264291,744.9260254,585.0775146,0.43921572,4.129032135,1,2,landscape,177.867981,0.811199188,3.025096655,0.543487549,-0.09336853,9.569641113,0.002746582,-0.004928589,0,1
2148,11264375,778.4312744,543.175354,0.43921572,4.129032135,1,2,landscape,177.9105835,0.834186733,3.005583286,0.466873169,-0.1771698,9.672592163,-0.00151062,0.003601074,0.00213623,1
2149,11264441,786.590271,525.7138062,0.43921572,4.129032135,1,2,landscape,178.0470581,0.824199855,3.007382631,0.47164917,-0.13168335,9.629486084,-0.004714966,0.001464844,-0.001068115,1
2150,11264508,788.5892334,521.4505005,0.43921572,4.129032135,1,2,landscape,178.03125,0.829775512,3.022140265,0.49798584,-0.15562439,9.648651123,0.008071899,-0.008117676,0,1
2151,11264575,788.5892334,521.4505005,0.43921572,4.129032135,1,2,landscape,178.1646729,0.798134744,3.062289,0.469268799,-0.08380127,9.639068604,0.001678467,-0.009185791,-0.00213623,1
2152,11264621,802.5819702,526.4458618,0.435294151,4.129032135,1,2,landscape,178.1627197,0.791825891,3.058561563,0.569824219,-0.15802002,9.672592163,0.000610352,0.002532959,0.00213623,1
2153,11264629,802.5819702,526.4458618,0.435294151,4.129032135,1,1,landscape,178.1627197,0.791825891,3.058561563,0.569824219,-0.15802002,9.672592163,0.000610352,0.002532959,0.00213623,1
2154,11265926,1485.22644,806.1868896,0.43921572,2.064516068,1,0,landscape,178.0800171,0.796846092,3.087691784,0.466873169,-0.12928772,9.703704834,0.001678467,-0.002792358,0,1
2155,11266075,1478.787231,794.383667,0.43921572,3.096774101,1,2,landscape,178.1601563,0.613796771,3.288798094,0.545883179,-0.110137939,9.610336304,-0.003646851,0.003601074,0,1
2156,11266141,1438.028687,767.8731689,0.43921572,3.612903118,1,2,landscape,178.1566772,0.612719953,3.287689686,0.57699585,-0.09576416,9.595977783,0.001678467,0.001464844,-0.001068115,1
2157,11266208,1383.424683,745.291626,0.43921572,3.612903118,1,2,landscape,178.197998,0.624458671,3.276110172,0.555450439,-0.12210083,9.667800903,-0.004714966,0.003601074,0.001068115,1
2158,11266275,1326.466553,717.0410156,0.43921572,4.129032135,1,2,landscape,178.2108154,0.641687155,3.26161623,0.545883179,-0.10774231,9.567245483,-0.003646851,0.007858276,0,1
2159,11266341,1274.898804,672.8731689,0.43921572,4.129032135,1,2,landscape,178.1120605,0.65139097,3.246407509,0.531509399,-0.12449646,9.651031494,-0.00151062,0.001464844,0.00213623,1
2160,11266408,1242.445679,634.5314941,0.43921572,4.129032135,1,2,landscape,178.0446777,0.661231518,3.251138926,0.55305481,-0.136474609,9.615127563,-0.002578735,0.003601074,-0.001068115,1
2161,11266475,1232.358154,594.3204346,0.43921572,4.129032135,1,2,landscape,177.9996338,0.666609764,3.23138833,0.555450439,-0.12210083,9.583999634,0.001678467,-0.000656128,0,1
2162,11266558,1232.358154,555.6092529,0.43921572,4.129032135,1,2,landscape,178.0545044,0.679602027,3.236539841,0.557846069,-0.136474609,9.548080444,-0.002578735,0.002532959,0,1
2163,11266775,1225.361816,524.4477539,0.43921572,4.129032135,1,2,landscape,178.1896973,0.664803982,3.238897562,0.569824219,-0.11730957,9.643859863,-0.002578735,0.000396729,0,1
2164,11266841,1225.361816,524.4477539,0.43921572,4.129032135,1,2,landscape,178.1048584,0.667627573,3.233887672,0.507568359,-0.1197052,9.674987793,0.001678467,0.001464844,0,1
2165,11266908,1225.361816,517.2235107,0.43921572,4.129032135,1,2,landscape,178.0483398,0.671350658,3.231066465,0.533905029,-0.1197052,9.641464233,-0.00151062,0.002532959,0,1
2166,11266975,1225.361816,508.921875,0.43921572,4.129032135,1,2,landscape,177.9963989,0.662488401,3.213567734,0.52911377,-0.086196899,9.615127563,0.003814697,0.000396729,0.001068115,1
2167,11267041,1225.361816,502.6530151,0.43921572,4.129032135,1,2,landscape,177.9356079,0.673349619,3.221921444,0.517150879,-0.15322876,9.665405273,-0.000457764,0.001464844,0.001068115,1
2168,11267108,1226.361206,500.4699097,0.43921572,4.645161152,1,2,landscape,177.9165649,0.675194502,3.233954668,0.54826355,-0.10295105,9.627090454,0.001678467,-0.002792358,-0.003189087,1
2169,11267175,1226.361206,500.4699097,0.43921572,4.645161152,1,2,landscape,177.8450317,0.683068991,3.237833977,0.531509399,-0.13168335,9.586395264,-0.000457764,0.000396729,-0.001068115,1
2170,11267258,1226.361206,500.4699097,0.43921572,4.645161152,1,2,landscape,177.9243774,0.684889913,3.24373889,0.545883179,-0.04788208,9.521759033,-0.00151062,0.003601074,0.001068115,1
2171,11267278,1226.361206,500.4699097,0.435294151,3.612903118,1,2,landscape,177.9243774,0.684889913,3.24373889,0.545883179,-0.04788208,9.521759033,-0.00151062,0.003601074,0.001068115,1
2172,11267285,1226.361206,500.4699097,0.435294151,3.612903118,1,1,landscape,177.9243774,0.684889913,3.24373889,0.545883179,-0.04788208,9.521759033,-0.00151062,0.003601074,0.001068115,1
2173,11268448,929.5158691,311.6447754,0.384313762,2.064516068,1,0,landscape,177.9118042,0.719345152,3.174283504,0.565032959,-0.15562439,9.466690063,-0.022827148,0.046203613,0.003189087,1
2174,11268591,944.1859131,311.6447754,0.43921572,3.096774101,1,2,landscape,177.7218018,0.800924361,3.067019463,0.488418579,-0.10295105,9.636672974,0.000610352,-0.000656128,-0.001068115,1
2175,11268658,1000.67334,328.506958,0.43921572,3.612903118,1,2,landscape,177.5991211,0.806875467,3.069063663,0.52671814,-0.186752319,9.574417114,-0.000457764,-0.007049561,0,1
2176,11268691,1026.913574,342.8401489,0.43921572,3.612903118,1,2,landscape,177.6259155,0.802699685,3.0797019,0.52671814,-0.14604187,9.677368164,0.005935669,-0.007049561,-0.001068115,1
2177,11268758,1080.10437,387.2417908,0.43921572,3.612903118,1,2,landscape,177.715332,0.782059491,3.088479519,0.47883606,-0.12449646,9.665405273,0.008071899,-0.011322021,0,1
2178,11268791,1100.622559,413.7948303,0.43921572,3.612903118,1,2,landscape,177.8564453,0.735172212,3.160379648,0.579391479,-0.14364624,9.442749023,0.022979736,-0.032623291,0,1
2179,11268858,1124.59314,470.4624023,0.43921572,3.612903118,1,2,landscape,177.9321289,0.728709102,3.176723003,0.52432251,-0.0909729,9.615127563,0.011260986,-0.010253906,-0.00213623,1
2180,11268891,1129.42749,499.5806885,0.43921572,3.612903118,1,2,landscape,177.9790649,0.717131376,3.188914299,0.538696289,-0.112533569,9.564849854,0.001678467,-0.003860474,-0.006393433,1
2181,11268958,1136.408081,559.5422363,0.43921572,3.612903118,1,2,landscape,178.0724487,0.695454955,3.242773771,0.545883179,-0.10534668,9.562454224,0.007003784,-0.003860474,-0.057525635,1
2182,11268991,1136.408081,584.3984375,0.43921572,4.129032135,1,2,landscape,178.1176758,0.673275709,3.236662865,0.507568359,-0.08140564,9.533721924,0.005935669,-0.008117676,-0.025558472,1
2183,11269058,1135.408569,624.9447021,0.43921572,4.129032135,1,2,landscape,178.1434937,0.669323146,3.230440855,0.519546509,-0.1484375,9.624694824,0.004867554,0.004669189,0,1
2184,11269091,1135.408569,631.2180176,0.43921572,4.129032135,1,2,landscape,178.1526489,0.686117589,3.218515873,0.52192688,-0.16758728,9.636672974,-0.005783081,0.008926392,-0.001068115,1
2185,11269135,1135.408569,632.3478394,0.43921572,4.129032135,1,2,landscape,178.1907349,0.709181249,3.15497303,0.533905029,-0.07661438,9.574417114,-0.004714966,-0.001724243,0,1
2186,11269141,1135.408569,632.3478394,0.43921572,4.129032135,1,1,landscape,178.1907349,0.709181249,3.15497303,0.533905029,-0.07661438,9.574417114,-0.004714966,-0.001724243,0,1
2187,11269374,828.5684204,293.661438,0.498039246,3.612903118,1,0,landscape,178.1781616,0.716970325,3.124226809,0.648834229,-0.12210083,9.220077515,-0.035598755,0.089889526,0.005325317,1
2188,11269475,866.2837524,311.2655945,0.498039246,4.129032135,1,2,landscape,178.357605,0.807147026,3.047152281,0.59854126,-0.12449646,9.581604004,-0.010040283,0.009994507,-0.00213623,1
2189,11269541,961.5539551,336.0787659,0.498039246,4.129032135,1,2,landscape,178.4196167,0.805387437,3.051098347,0.52432251,-0.136474609,9.595977783,0.001678467,-0.007049561,-0.003189087,1
2190,11269608,1020.195984,361.7802124,0.498039246,4.129032135,1,2,landscape,178.3574829,0.795676887,3.068942547,0.517150879,-0.12689209,9.591186523,-0.004714966,0.001464844,-0.00213623,1
2191,11269691,1052.662109,388.783844,0.498039246,4.645161152,1,2,landscape,178.3778076,0.779899359,3.079671621,0.52192688,-0.07661438,9.576812744,0.005935669,-0.008117676,-0.00213623,1
2192,11269841,1078.438232,417.5467224,0.498039246,4.645161152,1,2,landscape,178.3735352,0.769913256,3.066192865,0.47644043,-0.0909729,9.636672974,-0.00151062,0.000396729,0,1
2193,11269904,1086.434082,426.5383911,0.494117677,4.129032135,1,2,landscape,178.3735352,0.769913256,3.066192865,0.47644043,-0.0909729,9.636672974,-0.00151062,0.000396729,0,1
2194,11269911,1086.434082,426.5383911,0.494117677,4.129032135,1,1,landscape,178.3735352,0.769913256,3.066192865,0.47644043,-0.0909729,9.636672974,-0.00151062,0.000396729,0,1
2195,11270811,1637.147339,826.168396,0.345098048,2.580645084,1,0,landscape,178.5354004,0.62936008,3.300166607,0.514755249,-0.09815979,8.789123535,0.081573486,-0.090148926,-0.004257202,1
2196,11271225,1652.139526,813.8076172,0.43921572,3.612903118,1,2,landscape,178.6079712,0.618947923,3.298436165,0.569824219,-0.08380127,9.593582153,-0.00151062,0.002532959,0.001068115,1
2197,11271291,1651.140015,797.2960205,0.43921572,3.612903118,1,2,landscape,178.696106,0.620756328,3.301492453,0.545883179,-0.10534668,9.660614014,0.000610352,-0.004928589,0,1
2198,11271358,1646.142578,768.8225098,0.43921572,3.612903118,1,2,landscape,178.6625977,0.619893849,3.301707268,0.581787109,-0.10534668,9.562454224,0.000610352,-0.001724243,0.001068115,1
2199,11271425,1640.914063,749.1240845,0.43921572,3.612903118,1,2,landscape,178.7001953,0.620915234,3.285628796,0.507568359,-0.0909729,9.648651123,0.002746582,0.001464844,-0.00213623,1
2200,11271508,1628.151978,720.5195923,0.43921572,3.612903118,1,2,landscape,178.7462158,0.625754595,3.285213709,0.560241699,-0.09576416,9.583999634,0.002746582,-0.001724243,0.001068115,1
2201,11271575,1608.96228,684.9662476,0.43921572,3.612903118,1,2,landscape,178.6774292,0.626849174,3.272436619,0.52911377,-0.10534668,9.595977783,0.001678467,0.004669189,0.001068115,1
2202,11271641,1584.011108,650.1674805,0.43921572,3.612903118,1,2,landscape,178.6502686,0.634768784,3.262069464,0.52911377,-0.08380127,9.605545044,-0.002578735,0.004669189,0.001068115,1
2203,11271708,1553.127686,619.6085205,0.43921572,3.612903118,1,2,landscape,178.6991577,0.641573608,3.256637335,0.567428589,-0.1197052,9.569641113,-0.003646851,0.002532959,0.001068115,1
2204,11271775,1504.973389,595.3416748,0.43921572,3.612903118,1,2,landscape,178.7294312,0.650116444,3.243729115,0.543487549,-0.110137939,9.579208374,0.002746582,0.002532959,-0.001068115,1
2205,11271858,1455.328125,583.7548828,0.43921572,3.612903118,1,2,landscape,178.7619019,0.654767871,3.250841856,0.54826355,-0.12689209,9.612731934,0.002746582,0.004669189,0,1
2206,11271925,1426.313354,577.4549561,0.43921572,4.129032135,1,2,landscape,178.6915283,0.652438343,3.247418404,0.567428589,-0.10295105,9.619918823,-0.000457764,-0.001724243,-0.001068115,1
2207,11271991,1397.726807,572.0945435,0.43921572,4.129032135,1,2,landscape,178.5477295,0.647203147,3.228007078,0.52432251,-0.08380127,9.617523193,-0.00151062,0.002532959,0,1
2208,11272058,1377.642456,564.4107056,0.43921572,4.129032135,1,2,landscape,178.6010132,0.647531629,3.225566626,0.55065918,-0.08140564,9.617523193,0.002746582,0.003601074,0.001068115,1
2209,11272158,1346.69104,551.2079468,0.43921572,4.129032135,1,2,landscape,178.6384277,0.660721004,3.222292423,0.579391479,-0.12449646,9.634277344,0.005935669,0.001464844,-0.001068115,1
2210,11272225,1336.414917,544.5401611,0.43921572,4.129032135,1,2,landscape,178.6072388,0.660146177,3.207108736,0.531509399,-0.15322876,9.624694824,0.008071899,0.002532959,-0.001068115,1
2211,11272291,1335.533813,537.43573,0.43921572,4.129032135,1,2,landscape,178.4702759,0.656070292,3.207503319,0.531509399,-0.11730957,9.567245483,0.001678467,-0.001724243,0,1
2212,11272358,1339.302368,529.9106445,0.43921572,4.129032135,1,2,landscape,178.4273682,0.662817538,3.202091455,0.52432251,-0.14125061,9.598373413,-0.003646851,0.001464844,0,1
2213,11272425,1346.123169,521.6260986,0.43921572,4.129032135,1,2,landscape,178.4198608,0.668792546,3.203469515,0.572219849,-0.11491394,9.658218384,0.001678467,0.003601074,0,1
2214,11272508,1351.296143,509.0109863,0.43921572,4.129032135,1,2,landscape,178.4066162,0.67194593,3.20975852,0.565032959,-0.112533569,9.665405273,-0.00151062,0.000396729,0.001068115,1
2215,11272575,1353.295166,501.4689941,0.43921572,4.129032135,1,2,landscape,178.4127808,0.664471626,3.213192701,0.541091919,-0.13168335,9.612731934,-0.000457764,-0.002792358,0.00213623,1
2216,11272641,1353.295166,500.4699097,0.43921572,4.129032135,1,2,landscape,178.3603516,0.659812331,3.211876392,0.52671814,-0.11730957,9.641464233,-0.00151062,-0.001724243,0,1
2217,11272708,1353.295166,501.8856812,0.43921572,4.645161152,1,2,landscape,178.4246826,0.671403766,3.238278151,0.617706299,-0.11491394,9.579208374,-0.003646851,-0.002792358,-0.00213623,1
2218,11272791,1363.361694,526.7329102,0.43921572,4.645161152,1,2,landscape,178.4492798,0.670889437,3.237621307,0.565032959,-0.1484375,9.610336304,0.000610352,-0.000656128,-0.004257202,1
2219,11272858,1367.287842,542.4689941,0.43921572,4.645161152,1,2,landscape,178.4494629,0.667735517,3.237584114,0.536300659,-0.12928772,9.636672974,-0.002578735,0.006790161,-0.001068115,1
2220,11272925,1370.286255,552.421814,0.43921572,4.645161152,1,2,landscape,178.2790527,0.673927665,3.228842974,0.560241699,-0.09576416,9.598373413,-0.006835938,0.000396729,0.00213623,1
2221,11272991,1367.287842,560.4144287,0.43921572,4.645161152,1,2,landscape,178.2445068,0.67750299,3.230152369,0.57460022,-0.14364624,9.607940674,0.001678467,0.000396729,0.00213623,1
2222,11273075,1363.289917,564.4107056,0.43921572,4.645161152,1,2,landscape,178.2229004,0.700579286,3.219173908,0.55065918,-0.1771698,9.629486084,-0.012176514,0.009994507,0.001068115,1
2223,11273119,1364.289429,565.40979,0.435294151,4.129032135,1,2,landscape,178.2229004,0.700579286,3.219173908,0.55065918,-0.1771698,9.629486084,-0.012176514,0.009994507,0.001068115,1
2224,11273126,1364.289429,565.40979,0.435294151,4.129032135,1,1,landscape,178.2229004,0.700579286,3.219173908,0.55065918,-0.1771698,9.629486084,-0.012176514,0.009994507,0.001068115,1
2225,11274368,1635.148315,835.1600342,0.333333343,3.096774101,1,0,landscape,178.4025269,0.705631256,3.218727589,0.505172729,-0.136474609,10.01495361,0.019790649,-0.026229858,-0.001068115,1
2226,11274524,1635.148315,828.1665039,0.419607878,3.096774101,1,2,landscape,178.6396484,0.606371701,3.333533764,0.545883179,-0.09336853,9.524139404,0.012329102,-0.008117676,0,1
2227,11274591,1621.790894,799.3713379,0.43921572,3.612903118,1,2,landscape,178.6831055,0.611868262,3.33601594,0.555450439,-0.134078979,9.569641113,0.002746582,-0.002792358,-0.00213623,1
2228,11274625,1614.164917,780.2278442,0.43921572,3.612903118,1,2,landscape,178.739502,0.599791288,3.340441465,0.584182739,-0.0574646,9.636672974,-0.00151062,0.003601074,0,1
2229,11274658,1607.797485,760.8162231,0.43921572,3.612903118,1,2,landscape,178.7435303,0.602962494,3.324502945,0.52671814,-0.12689209,9.598373413,-0.003646851,0.005722046,0,1
2230,11274725,1579.036743,716.1575317,0.43921572,3.612903118,1,2,landscape,178.6479492,0.623380482,3.31629324,0.569824219,-0.18196106,9.595977783,-0.000457764,0.004669189,0.001068115,1
2231,11274791,1526.554321,676.3168335,0.43921572,3.612903118,1,2,landscape,178.6946411,0.63375777,3.304804802,0.569824219,-0.088592529,9.603149414,-0.004714966,0.000396729,0,1
2232,11274858,1478.000244,654.6811523,0.43921572,4.129032135,1,2,landscape,178.81073,0.645545483,3.308612585,0.55065918,-0.086196899,9.674987793,-0.002578735,0.000396729,0,1
2233,11274941,1417.397217,639.9086304,0.43921572,4.129032135,1,2,landscape,178.8492432,0.647354245,3.300508261,0.569824219,-0.10774231,9.579208374,-0.002578735,0.001464844,-0.001068115,1
2234,11274991,1395.795654,633.1085205,0.43921572,4.129032135,1,2,landscape,178.7559814,0.6706056,3.304457903,0.54826355,-0.10774231,9.612731934,-0.00151062,-0.001724243,-0.00213623,1
2235,11275074,1377.579712,615.6604614,0.43921572,4.129032135,1,2,landscape,178.734436,0.663206756,3.29633069,0.584182739,-0.08380127,9.579208374,-0.002578735,-0.000656128,0,1
2236,11275141,1364.109497,597.0205688,0.43921572,4.129032135,1,2,landscape,178.590332,0.657037258,3.285068274,0.541091919,-0.059860229,9.574417114,0.004867554,0.001464844,0,1
2237,11275224,1354.691528,577.5971069,0.43921572,4.129032135,1,2,landscape,178.4505615,0.646815479,3.266436338,0.507568359,-0.17237854,9.660614014,-0.005783081,-0.000656128,0.001068115,1
2238,11275291,1354.294556,566.9904175,0.43921572,4.129032135,1,2,landscape,178.2166138,0.654006004,3.268065214,0.562637329,-0.06463623,9.588790894,-0.005783081,0.000396729,-0.00213623,1
2239,11275358,1364.289429,555.4190674,0.43921572,4.129032135,1,2,landscape,178.21521,0.648565412,3.260626316,0.52911377,-0.12689209,9.610336304,-0.00151062,-0.002792358,0.001068115,1
2240,11275425,1368.287354,549.5977173,0.43921572,4.129032135,1,2,landscape,178.258667,0.657996714,3.26588583,0.543487549,-0.08380127,9.634277344,-0.00151062,0.002532959,0.001068115,1
2241,11275492,1370.286255,541.4320068,0.43921572,4.129032135,1,2,landscape,178.2509155,0.656092584,3.264330626,0.57460022,-0.08140564,9.567245483,0.004867554,-0.002792358,0.001068115,1
2242,11275558,1370.286255,537.43573,0.43921572,4.129032135,1,2,landscape,178.2683716,0.672749341,3.259999752,0.536300659,-0.10774231,9.612731934,-0.005783081,0.002532959,0.001068115,1
2243,11275604,1371.285767,537.43573,0.435294151,3.612903118,1,2,landscape,178.2683716,0.672749341,3.259999752,0.536300659,-0.10774231,9.612731934,-0.005783081,0.002532959,0.001068115,1
2244,11275611,1371.285767,537.43573,0.435294151,3.612903118,1,1,landscape,178.2683716,0.672749341,3.259999752,0.536300659,-0.10774231,9.612731934,-0.005783081,0.002532959,0.001068115,1
2245,11276405,1624.154053,829.1655884,0.176470593,1.548387051,1,0,landscape,178.4329834,0.707269013,3.25203824,0.531509399,-0.17477417,9.631881714,-0.004714966,0.002532959,-0.001068115,1
2246,11276541,1624.239624,815.9208374,0.250980407,2.580645084,1,2,landscape,178.5391235,0.617888153,3.323448181,0.54826355,-0.07901001,9.579208374,0.001678467,0.002532959,-0.001068115,1
2247,11276608,1623.760986,777.8535767,0.286274523,2.580645084,1,2,landscape,178.4770508,0.633530855,3.296050549,0.52432251,-0.134078979,9.617523193,-0.002578735,0.001464844,0.001068115,1
2248,11276642,1617.153564,746.213562,0.305882365,3.612903118,1,2,landscape,178.5107422,0.644618452,3.299937487,0.586578369,-0.10534668,9.507385254,-0.003646851,0.002532959,-0.00213623,1
2249,11276708,1590.533569,682.3359985,0.34117648,3.612903118,1,2,landscape,178.4991455,0.620910347,3.287613392,0.52432251,-0.07901001,9.588790894,0.007003784,0.004669189,0.00213623,1
2250,11276875,1518.56543,620.3589478,0.431372583,4.129032135,1,2,landscape,178.5024414,0.630405724,3.283377171,0.517150879,-0.0909729,9.600753784,-0.003646851,0.001464844,0.001068115,1
2251,11276908,1511.68042,622.6229248,0.43921572,4.129032135,1,2,landscape,178.4904175,0.653067946,3.277798891,0.54826355,-0.10774231,9.612731934,-0.004714966,0.003601074,-0.004257202,1
2252,11276958,1481.141235,629.6484985,0.43921572,4.129032135,1,2,landscape,178.473877,0.660369396,3.269435644,0.579391479,-0.11730957,9.624694824,-0.00151062,0.003601074,-0.003189087,1
2253,11277042,1371.719727,644.293335,0.43921572,4.129032135,1,2,landscape,178.4816895,0.647366166,3.273371696,0.562637329,-0.10774231,9.605545044,0.001678467,0.001464844,0,1
2254,11277109,1287.522095,651.5559692,0.43921572,4.129032135,1,2,landscape,178.4805908,0.650601268,3.272798061,0.560241699,-0.07901001,9.519363403,-0.007904053,0.003601074,0.00213623,1
2255,11277175,1223.643433,654.8582764,0.43921572,4.129032135,1,2,landscape,178.4542236,0.64773494,3.259463787,0.54826355,-0.10774231,9.603149414,0.003814697,0.004669189,0.00213623,1
2256,11277242,1170.196533,659.1886597,0.43921572,4.129032135,1,2,landscape,178.4334717,0.658440471,3.249010801,0.541091919,-0.12689209,9.701324463,-0.004714966,0.001464844,-0.001068115,1
2257,11277309,1119.584351,663.7349854,0.43921572,4.129032135,1,2,landscape,178.4343262,0.651280522,3.249434471,0.52432251,-0.09815979,9.591186523,-0.00151062,0.000396729,-0.001068115,1
2258,11277392,1083.696655,666.3164063,0.43921572,4.129032135,1,2,landscape,178.414856,0.656118393,3.239588261,0.531509399,-0.14125061,9.605545044,-0.004714966,0.000396729,0,1
2259,11277459,1074.252808,663.1316528,0.43921572,4.129032135,1,2,landscape,178.4189453,0.66081965,3.241659641,0.557846069,-0.12928772,9.631881714,0.002746582,0.003601074,0,1
2260,11277525,1068.443481,653.9636841,0.43921572,4.129032135,1,2,landscape,178.3916016,0.65106988,3.227817297,0.531509399,-0.086196899,9.610336304,0.001678467,0.000396729,0,1
2261,11277592,1067.44397,640.9301758,0.43921572,4.129032135,1,2,landscape,178.3887939,0.64835912,3.226397991,0.57699585,-0.13168335,9.653427124,0.001678467,0.001464844,0.001068115,1
2262,11277675,1061.447144,619.6507568,0.43921572,4.129032135,1,2,landscape,178.3773193,0.649152577,3.220598459,0.543487549,-0.112533569,9.629486084,0.002746582,0.002532959,0,1
2263,11277742,1057.77832,607.0298462,0.43921572,4.129032135,1,2,landscape,178.3644409,0.653698683,3.214080811,0.543487549,-0.10295105,9.615127563,-0.004714966,0.001464844,0,1
2264,11277808,1048.453857,592.4460449,0.43921572,4.129032135,1,2,landscape,178.3585815,0.648552001,3.211119413,0.5027771,-0.06942749,9.574417114,-0.000457764,0.002532959,0.001068115,1
2265,11277875,1041.224854,588.1558838,0.43921572,4.129032135,1,2,landscape,178.369751,0.657380819,3.216754198,0.560241699,-0.15083313,9.495422363,-0.002578735,-0.002792358,-0.001068115,1
2266,11277942,1039.458618,586.3903809,0.43921572,4.129032135,1,2,landscape,178.3963623,0.642441511,3.230212212,0.514755249,-0.09576416,9.610336304,-0.002578735,-0.005996704,-0.001068115,1
2267,11278009,1043.506714,587.4395752,0.43921572,4.645161152,1,2,landscape,178.4144287,0.64172405,3.23933363,0.562637329,-0.10295105,9.583999634,-0.000457764,0.001464844,-0.001068115,1
2268,11278075,1059.44812,593.3839111,0.43921572,4.645161152,1,2,landscape,178.4033203,0.666034639,3.233771801,0.560241699,-0.19392395,9.598373413,-0.010040283,0.001464844,0.001068115,1
2269,11278142,1062.446655,594.3829956,0.43921572,4.645161152,1,2,landscape,178.3926392,0.665502131,3.228350163,0.54826355,-0.062255859,9.545700073,-0.003646851,0.001464844,-0.001068115,1
2270,11278225,1062.446655,594.3829956,0.43921572,4.645161152,1,2,landscape,178.3930664,0.665898621,3.228566408,0.509963989,-0.09336853,9.533721924,-0.000457764,-0.000656128,0.00213623,1
2271,11278251,1062.446655,594.3829956,0.435294151,4.129032135,1,2,landscape,178.3930664,0.665898621,3.228566408,0.509963989,-0.09336853,9.533721924,-0.000457764,-0.000656128,0.00213623,1
2272,11278258,1062.446655,594.3829956,0.435294151,4.129032135,1,1,landscape,178.3930664,0.665898621,3.228566408,0.509963989,-0.09336853,9.533721924,-0.000457764,-0.000656128,0.00213623,1
2273,11281292,1496.220703,814.1794434,0.176470593,1.548387051,1,0,landscape,178.4074707,0.718071342,3.235907793,0.541091919,-0.110137939,9.526535034,0.002746582,-0.004928589,0.001068115,1
2274,11281506,1486.22583,811.182251,0.294117659,2.064516068,1,2,landscape,178.4910278,0.670417249,3.278153896,0.50038147,-0.134078979,9.612731934,-0.000457764,-0.000656128,0,1
2275,11281575,1474.685547,806.1868896,0.329411775,3.096774101,1,2,landscape,178.4931641,0.660054147,3.279178619,0.55065918,-0.09336853,9.588790894,-0.00151062,0.003601074,-0.001068115,1
2276,11281641,1454.242554,801.1914673,0.36470589,3.096774101,1,2,landscape,178.5002441,0.676312506,3.282823801,0.538696289,-0.12928772,9.586395264,0.003814697,0.000396729,-0.001068115,1
2277,11281708,1442.060669,798.1942749,0.403921604,3.096774101,1,2,landscape,178.5180664,0.671975136,3.291818619,0.543487549,-0.10774231,9.581604004,-0.000457764,-0.001724243,-0.001068115,1
2278,11281791,1434.25293,797.1951904,0.43921572,3.096774101,1,2,landscape,178.5108032,0.668211222,3.288145065,0.538696289,-0.06463623,9.634277344,0.002746582,-0.001724243,-0.001068115,1
2279,11282041,1434.25293,797.1951904,0.43921572,3.096774101,1,2,landscape,178.4917603,0.66058141,3.278486967,0.55065918,-0.1197052,9.617523193,-0.004714966,0.004669189,0.001068115,1
2280,11282108,1434.25293,797.1951904,0.43921572,3.096774101,1,2,landscape,178.5200195,0.666054189,3.292790651,0.543487549,-0.162811279,9.619918823,0.007003784,0.002532959,-0.001068115,1
2281,11282175,1434.25293,797.1951904,0.43921572,3.096774101,1,2,landscape,178.5108643,0.671929836,3.288170099,0.531509399,-0.086196899,9.574417114,0.002746582,-0.002792358,-0.001068115,1
2282,11282242,1434.25293,797.1951904,0.43921572,3.096774101,1,2,landscape,178.5355225,0.655823112,3.300617218,0.5027771,-0.10295105,9.581604004,-0.000457764,0.000396729,0.001068115,1
